

(lerobot) dreame@x:~/zexuan/projects/so101/lerobot/src/lerobot$ tail -f train.log
Generating train split: 91622 examples [00:00, 1241529.16 examples/s]
INFO 2025-08-19 21:05:58 ts/train.py:138 Creating policy
INFO 2025-08-19 21:05:59 ts/train.py:144 Creating optimizer and scheduler
INFO 2025-08-19 21:05:59 ts/train.py:156 Output dir: outputs/train/3camera_grasp
INFO 2025-08-19 21:05:59 ts/train.py:159 cfg.steps=100000 (100K)
INFO 2025-08-19 21:05:59 ts/train.py:160 dataset.num_frames=91622 (92K)
INFO 2025-08-19 21:05:59 ts/train.py:161 dataset.num_episodes=63
INFO 2025-08-19 21:05:59 ts/train.py:162 num_learnable_params=51597190 (52M)
INFO 2025-08-19 21:05:59 ts/train.py:163 num_total_params=51597244 (52M)
INFO 2025-08-19 21:05:59 ts/train.py:202 Start offline training on a fixed dataset
INFO 2025-08-19 21:07:41 ts/train.py:232 step:500 smpl:8K ep:6 epch:0.09 loss:4.253 grdn:82.949 lr:1.0e-05 updt_s:0.201 data_s:0.002
INFO 2025-08-20 00:57:35 ts/train.py:232 step:70K smpl:1M ep:770 epch:12.22 loss:0.092 grdn:5.276 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 00:57:35 ts/train.py:241 Checkpoint policy after step 70000
INFO 2025-08-20 00:59:15 ts/train.py:232 step:70K smpl:1M ep:776 epch:12.31 loss:0.092 grdn:5.235 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:00:54 ts/train.py:232 step:71K smpl:1M ep:781 epch:12.40 loss:0.092 grdn:5.063 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:02:33 ts/train.py:232 step:72K smpl:1M ep:787 epch:12.49 loss:0.092 grdn:5.167 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:04:12 ts/train.py:232 step:72K smpl:1M ep:792 epch:12.57 loss:0.091 grdn:5.096 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:05:52 ts/train.py:232 step:72K smpl:1M ep:798 epch:12.66 loss:0.091 grdn:5.123 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:07:31 ts/train.py:232 step:73K smpl:1M ep:803 epch:12.75 loss:0.091 grdn:5.133 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:09:10 ts/train.py:232 step:74K smpl:1M ep:809 epch:12.84 loss:0.091 grdn:5.101 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:10:49 ts/train.py:232 step:74K smpl:1M ep:814 epch:12.92 loss:0.090 grdn:5.074 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:12:29 ts/train.py:232 step:74K smpl:1M ep:820 epch:13.01 loss:0.089 grdn:4.947 lr:1.0e-05 updt_s:0.197 data_s:0.002
INFO 2025-08-20 01:14:08 ts/train.py:232 step:75K smpl:1M ep:825 epch:13.10 loss:0.089 grdn:5.012 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:14:08 ts/train.py:241 Checkpoint policy after step 75000
INFO 2025-08-20 01:15:48 ts/train.py:232 step:76K smpl:1M ep:831 epch:13.18 loss:0.088 grdn:4.753 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:17:27 ts/train.py:232 step:76K smpl:1M ep:836 epch:13.27 loss:0.088 grdn:4.842 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:19:06 ts/train.py:232 step:76K smpl:1M ep:842 epch:13.36 loss:0.089 grdn:4.988 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:20:45 ts/train.py:232 step:77K smpl:1M ep:847 epch:13.45 loss:0.087 grdn:4.909 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:22:24 ts/train.py:232 step:78K smpl:1M ep:853 epch:13.53 loss:0.088 grdn:5.029 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:24:04 ts/train.py:232 step:78K smpl:1M ep:858 epch:13.62 loss:0.088 grdn:5.016 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:25:43 ts/train.py:232 step:78K smpl:1M ep:864 epch:13.71 loss:0.088 grdn:4.961 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:27:22 ts/train.py:232 step:79K smpl:1M ep:869 epch:13.80 loss:0.087 grdn:4.838 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:29:01 ts/train.py:232 step:80K smpl:1M ep:875 epch:13.88 loss:0.086 grdn:4.747 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:30:40 ts/train.py:232 step:80K smpl:1M ep:880 epch:13.97 loss:0.088 grdn:4.904 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:30:40 ts/train.py:241 Checkpoint policy after step 80000
INFO 2025-08-20 01:32:21 ts/train.py:232 step:80K smpl:1M ep:886 epch:14.06 loss:0.086 grdn:4.715 lr:1.0e-05 updt_s:0.198 data_s:0.001
INFO 2025-08-20 01:34:00 ts/train.py:232 step:81K smpl:1M ep:891 epch:14.15 loss:0.085 grdn:4.625 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:35:39 ts/train.py:232 step:82K smpl:1M ep:897 epch:14.23 loss:0.086 grdn:4.741 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:37:18 ts/train.py:232 step:82K smpl:1M ep:902 epch:14.32 loss:0.085 grdn:4.872 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:38:57 ts/train.py:232 step:82K smpl:1M ep:908 epch:14.41 loss:0.085 grdn:4.919 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:40:37 ts/train.py:232 step:83K smpl:1M ep:913 epch:14.49 loss:0.085 grdn:4.943 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:42:16 ts/train.py:232 step:84K smpl:1M ep:919 epch:14.58 loss:0.085 grdn:4.814 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:43:55 ts/train.py:232 step:84K smpl:1M ep:924 epch:14.67 loss:0.085 grdn:4.680 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:45:34 ts/train.py:232 step:84K smpl:1M ep:930 epch:14.76 loss:0.084 grdn:4.636 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:47:13 ts/train.py:232 step:85K smpl:1M ep:935 epch:14.84 loss:0.084 grdn:4.745 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:47:13 ts/train.py:241 Checkpoint policy after step 85000
INFO 2025-08-20 01:48:53 ts/train.py:232 step:86K smpl:1M ep:941 epch:14.93 loss:0.084 grdn:4.648 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:50:33 ts/train.py:232 step:86K smpl:1M ep:946 epch:15.02 loss:0.084 grdn:4.789 lr:1.0e-05 updt_s:0.197 data_s:0.002
INFO 2025-08-20 01:52:12 ts/train.py:232 step:86K smpl:1M ep:952 epch:15.11 loss:0.082 grdn:4.691 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:53:51 ts/train.py:232 step:87K smpl:1M ep:957 epch:15.19 loss:0.083 grdn:4.782 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:55:30 ts/train.py:232 step:88K smpl:1M ep:963 epch:15.28 loss:0.083 grdn:4.736 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:57:09 ts/train.py:232 step:88K smpl:1M ep:968 epch:15.37 loss:0.082 grdn:4.657 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 01:58:49 ts/train.py:232 step:88K smpl:1M ep:974 epch:15.45 loss:0.082 grdn:4.550 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:00:28 ts/train.py:232 step:89K smpl:1M ep:979 epch:15.54 loss:0.082 grdn:4.715 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:02:07 ts/train.py:232 step:90K smpl:1M ep:985 epch:15.63 loss:0.082 grdn:4.742 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:03:46 ts/train.py:232 step:90K smpl:1M ep:990 epch:15.72 loss:0.082 grdn:4.667 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:03:46 ts/train.py:241 Checkpoint policy after step 90000
INFO 2025-08-20 02:05:26 ts/train.py:232 step:90K smpl:1M ep:996 epch:15.80 loss:0.081 grdn:4.635 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:07:05 ts/train.py:232 step:91K smpl:1M ep:1K epch:15.89 loss:0.082 grdn:4.565 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:08:44 ts/train.py:232 step:92K smpl:1M ep:1K epch:15.98 loss:0.081 grdn:4.614 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:10:24 ts/train.py:232 step:92K smpl:1M ep:1K epch:16.07 loss:0.080 grdn:4.568 lr:1.0e-05 updt_s:0.197 data_s:0.002
INFO 2025-08-20 02:12:03 ts/train.py:232 step:92K smpl:1M ep:1K epch:16.15 loss:0.080 grdn:4.513 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:13:42 ts/train.py:232 step:93K smpl:1M ep:1K epch:16.24 loss:0.081 grdn:4.599 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:15:22 ts/train.py:232 step:94K smpl:1M ep:1K epch:16.33 loss:0.080 grdn:4.552 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:17:01 ts/train.py:232 step:94K smpl:2M ep:1K epch:16.42 loss:0.080 grdn:4.601 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:18:40 ts/train.py:232 step:94K smpl:2M ep:1K epch:16.50 loss:0.080 grdn:4.611 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:20:19 ts/train.py:232 step:95K smpl:2M ep:1K epch:16.59 loss:0.079 grdn:4.470 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:20:19 ts/train.py:241 Checkpoint policy after step 95000
INFO 2025-08-20 02:21:59 ts/train.py:232 step:96K smpl:2M ep:1K epch:16.68 loss:0.079 grdn:4.523 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:23:38 ts/train.py:232 step:96K smpl:2M ep:1K epch:16.76 loss:0.079 grdn:4.515 lr:1.0e-05 updt_s:0.197 data_s:0.000
INFO 2025-08-20 02:25:17 ts/train.py:232 step:96K smpl:2M ep:1K epch:16.85 loss:0.079 grdn:4.369 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:26:56 ts/train.py:232 step:97K smpl:2M ep:1K epch:16.94 loss:0.080 grdn:4.408 lr:1.0e-05 updt_s:0.197 data_s:0.000
INFO 2025-08-20 02:28:36 ts/train.py:232 step:98K smpl:2M ep:1K epch:17.03 loss:0.079 grdn:4.533 lr:1.0e-05 updt_s:0.198 data_s:0.001
INFO 2025-08-20 02:30:15 ts/train.py:232 step:98K smpl:2M ep:1K epch:17.11 loss:0.077 grdn:4.448 lr:1.0e-05 updt_s:0.197 data_s:0.000
INFO 2025-08-20 02:31:55 ts/train.py:232 step:98K smpl:2M ep:1K epch:17.20 loss:0.077 grdn:4.416 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:33:34 ts/train.py:232 step:99K smpl:2M ep:1K epch:17.29 loss:0.078 grdn:4.290 lr:1.0e-05 updt_s:0.197 data_s:0.000
INFO 2025-08-20 02:35:13 ts/train.py:232 step:100K smpl:2M ep:1K epch:17.38 loss:0.077 grdn:4.464 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:36:52 ts/train.py:232 step:100K smpl:2M ep:1K epch:17.46 loss:0.078 grdn:4.528 lr:1.0e-05 updt_s:0.198 data_s:0.000
INFO 2025-08-20 02:36:52 ts/train.py:241 Checkpoint policy after step 100000
INFO 2025-08-20 02:36:53 ts/train.py:283 End of training
