INFO 2025-08-20 18:44:48 ts/train.py:144 Creating optimizer and scheduler
INFO 2025-08-20 18:44:48 ts/train.py:156 Output dir: outputs/train/pi0fast_80000
INFO 2025-08-20 18:44:48 ts/train.py:159 cfg.steps=80000 (80K)
INFO 2025-08-20 18:44:48 ts/train.py:160 dataset.num_frames=91622 (92K)
INFO 2025-08-20 18:44:48 ts/train.py:161 dataset.num_episodes=63
INFO 2025-08-20 18:44:48 ts/train.py:162 num_learnable_params=1984245760 (2B)
INFO 2025-08-20 18:44:48 ts/train.py:163 num_total_params=2923335444 (3B)
INFO 2025-08-20 18:44:48 ts/train.py:202 Start offline training on a fixed dataset
⚠️  DISCLAIMER: The PI0FAST model is ported from JAX by the Hugging Face team. 
   It is not expected to perform as well as the original implementation. 
   Original implementation: https://github.com/Physical-Intelligence/openpi
You're using a GemmaTokenizerFast tokenizer. Please note that with a fast tokenizer, using the `__call__` method is faster than using a method to encode the text followed by a call to the `pad` method to get a padded encoding.
You're using a GemmaTokenizerFast tokenizer. Please note that with a fast tokenizer, using the `__call__` method is faster than using a method to encode the text followed by a call to the `pad` method to get a padded encoding.
INFO 2025-08-20 18:46:55 ts/train.py:232 step:500 smpl:500 ep:0 epch:0.01 loss:4.011 grdn:53.097 lr:2.5e-05 updt_s:0.252 data_s:0.001
INFO 2025-08-20 23:39:13 ts/train.py:232 step:68K smpl:68K ep:47 epch:0.75 loss:1.414 grdn:12.249 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-20 23:41:18 ts/train.py:232 step:69K smpl:69K ep:47 epch:0.75 loss:1.403 grdn:12.177 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-20 23:43:24 ts/train.py:232 step:70K smpl:70K ep:48 epch:0.76 loss:1.360 grdn:11.383 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-20 23:45:30 ts/train.py:232 step:70K smpl:70K ep:48 epch:0.76 loss:1.413 grdn:12.472 lr:2.5e-06 updt_s:0.250 data_s:0.000
INFO 2025-08-20 23:45:30 ts/train.py:241 Checkpoint policy after step 70000
INFO 2025-08-20 23:47:49 ts/train.py:232 step:70K smpl:70K ep:48 epch:0.77 loss:1.379 grdn:11.840 lr:2.5e-06 updt_s:0.250 data_s:0.000
INFO 2025-08-20 23:49:55 ts/train.py:232 step:71K smpl:71K ep:49 epch:0.77 loss:1.409 grdn:12.227 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-20 23:52:01 ts/train.py:232 step:72K smpl:72K ep:49 epch:0.78 loss:1.410 grdn:11.844 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-20 23:54:06 ts/train.py:232 step:72K smpl:72K ep:50 epch:0.79 loss:1.411 grdn:11.915 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-20 23:56:12 ts/train.py:232 step:72K smpl:72K ep:50 epch:0.79 loss:1.390 grdn:12.225 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-20 23:58:18 ts/train.py:232 step:73K smpl:73K ep:50 epch:0.80 loss:1.385 grdn:11.401 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-21 00:00:24 ts/train.py:232 step:74K smpl:74K ep:51 epch:0.80 loss:1.374 grdn:11.436 lr:2.5e-06 updt_s:0.253 data_s:0.000
INFO 2025-08-21 00:02:30 ts/train.py:232 step:74K smpl:74K ep:51 epch:0.81 loss:1.407 grdn:12.071 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-21 00:04:36 ts/train.py:232 step:74K smpl:74K ep:51 epch:0.81 loss:1.400 grdn:12.397 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-21 00:06:42 ts/train.py:232 step:75K smpl:75K ep:52 epch:0.82 loss:1.383 grdn:12.064 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-21 00:06:42 ts/train.py:241 Checkpoint policy after step 75000
INFO 2025-08-21 00:09:01 ts/train.py:232 step:76K smpl:76K ep:52 epch:0.82 loss:1.387 grdn:11.890 lr:2.5e-06 updt_s:0.250 data_s:0.000
INFO 2025-08-21 00:11:07 ts/train.py:232 step:76K smpl:76K ep:52 epch:0.83 loss:1.425 grdn:12.269 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-21 00:13:12 ts/train.py:232 step:76K smpl:76K ep:53 epch:0.83 loss:1.370 grdn:11.907 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-21 00:15:18 ts/train.py:232 step:77K smpl:77K ep:53 epch:0.84 loss:1.435 grdn:12.588 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-21 00:17:24 ts/train.py:232 step:78K smpl:78K ep:53 epch:0.85 loss:1.416 grdn:11.754 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-21 00:19:30 ts/train.py:232 step:78K smpl:78K ep:54 epch:0.85 loss:1.392 grdn:12.171 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-21 00:21:35 ts/train.py:232 step:78K smpl:78K ep:54 epch:0.86 loss:1.398 grdn:12.263 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-21 00:23:41 ts/train.py:232 step:79K smpl:79K ep:54 epch:0.86 loss:1.407 grdn:12.115 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-21 00:25:47 ts/train.py:232 step:80K smpl:80K ep:55 epch:0.87 loss:1.401 grdn:11.987 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-21 00:27:52 ts/train.py:232 step:80K smpl:80K ep:55 epch:0.87 loss:1.410 grdn:12.267 lr:2.5e-06 updt_s:0.251 data_s:0.000
INFO 2025-08-21 00:27:52 ts/train.py:241 Checkpoint policy after step 80000
INFO 2025-08-21 00:28:06 ts/train.py:283 End of training


